49050,1896,-2038,1578,5110,-558,-124,4414885,3920
49100,1858,-1918,1677,5822,-656,174,4417153,3919
49150,1908,-1159,2449,6312,-708,396,4418879,3919
49200,1681,-348,2352,6082,-964,608,4421075,3918
49250,1448,233,1875,5910,-824,1254,4422385,3918
49300,1410,899,1915,5848,-474,1566,4423436,3917
49350,1399,300,1406,6062,-116,1654,4423945,3917
49400,1434,93,1411,6702,426,1712,4423912,3916
49450,1506,539,1412,7226,842,1422,4423899,3916
49500,1743,1115,1415,7086,1330,1106,4423865,3915
49550,1975,1438,1450,6824,1470,750,4424361,3914
49600,1913,2012,989,6886,1350,190,4425065,3914
49650,1800,2556,422,7472,1212,-180,4426720,3914
49700,1997,2935,-205,7988,834,-260,4427936,3913
49750,2181,3005,-1240,7598,474,-432,4429255,3913
49800,2044,2277,-1873,7276,258,-328,4430991,3913
49850,1886,1824,-2613,7730,314,-170,4431586,3913
49900,1837,621,-2932,8468,346,-146,4431885,3913
49950,1577,376,-2806,8592,438,-74,4431873,3912
50000,1499,-557,-1754,8584,600,32,4432453,3912
50050,1521,-1159,-962,9116,628,-164,4433740,3912
50100,1709,-403,-229,9560,546,-458,4436099,3912
50150,1873,724,384,9542,260,-390,4437242,3912
50200,2104,1810,372,9774,176,-312,4437619,3912
50250,2360,3396,-1067,10158,38,-62,4437367,3912
50300,2218,3282,-2185,10004,116,86,4437542,3912
50350,1912,2161,-3690,10490,760,192,4438856,3911
50400,1785,509,-4412,11078,630,-288,4440019,3911
50450,1407,-1304,-2775,11034,462,-740,4441655,3911
50500,1111,-1967,-2440,11616,-140,-976,4442288,3911
50550,1288,-1925,-1549,12028,-916,-702,4442560,3910
50600,1072,-1548,-8,11778,-1344,-14,4442750,3910
50650,1216,-1052,420,12554,-1178,1072,4443736,3910
50700,1417,224,936,12362,-322,1804,4446081,3910
50750,1380,792,1063,12498,598,1794,4447016,3910
50800,1369,2566,756,13136,1578,1286,4446768,3910
50850,1287,3389,-179,12860,2012,414,4446302,3910
50900,1033,3604,-1893,13640,1764,-664,4446441,3910
50950,1068,3181,-3563,13576,906,-1142,4447302,3910
51000,1437,1655,-4985,13842,72,-1090,4448729,3910
51050,1512,-264,-4979,14626,-452,-790,4449116,3910
51100,1555,-2087,-3688,14634,-738,-202,4449438,3910
51150,1732,-2810,-1703,15202,-502,326,4450909,3910
51200,1710,-1699,83,14900,-310,502,4452310,3910
51250,2033,-169,758,15744,-106,488,4453147,3910
51300,1921,1441,170,15704,156,648,4453219,3910
51350,1811,2278,-1331,16320,124,672,4454676,3910
51400,1989,1032,-3007,16510,562,766,4455924,3910
51450,1836,231,-2901,17084,930,562,4456827,3910
51500,1826,-638,-2585,17374,1012,-40,4457378,3910
51550,1782,76,-1450,17456,636,-548,4459118,3910
51600,1980,1733,-981,18070,-190,-468,4460293,3910
51650,2165,2651,-3038,18028,-474,248,4460181,3909
51700,2335,799,-5647,18464,-204,568,4461622,3909
51750,2274,-2929,-4903,18980,562,374,4462564,3909
51800,2182,-2904,-423,18876,-48,104,4462441,3909
51850,1774,398,643,19440,-166,546,4463667,3908
51900,1738,3111,-936,19462,370,996,4465426,3908
51950,1563,3274,-3742,19740,1258,618,4465169,3908
52000,926,1382,-5087,20400,1274,-584,4466071,3907
52050,667,-1026,-4673,20528,-72,-1096,4467582,3907
52100,969,-980,-3082,20856,-1186,-52,4467790,3907
52150,1478,-797,-1963,21558,-830,1450,4468854,3906
52200,1579,1330,-1294,21268,922,1726,4470321,3906
52250,1252,2779,-3033,21396,1906,332,4470406,3906
52300,724,2879,-5049,22206,1098,-1052,4471020,3906
52350,888,643,-6648,22214,-588,-1042,4472135,3906
52400,1561,-2300,-5021,22536,-908,446,4472589,3905
52450,2314,-2374,-1870,22678,-160,1298,4473483,3905
52500,1980,1272,-254,23232,1374,1210,4475515,3905
52550,1588,4075,-3314,23266,982,364,4475981,3905
52600,1400,2184,-6503,23176,630,-256,4477761,3905
52650,1269,-1042,-5841,23538,-140,-380,4478650,3905
52700,1433,-1356,-3528,24122,-136,258,4479923,3905
52750,1349,839,-2708,24056,404,824,4481485,3905
52800,1424,2398,-4322,24408,552,746,4481601,3905
52850,1530,611,-5759,24598,700,-2,4483190,3905
52900,1882,-1122,-4988,24920,14,-124,4484054,3905
52950,2191,351,-1257,25318,-406,554,4484978,3905
53000,2389,5008,-2448,25130,476,1336,4486476,3904
53050,1842,3553,-7682,25192,1654,392,4487330,3904
53100,808,-1586,-7975,25374,806,-1454,4488953,3904
53150,527,-1627,-4194,25624,-1494,-626,4490830,3904
53200,1683,388,-2878,26180,-1102,2036,4491668,3904
53250,2041,1582,-3155,25984,1584,2122,4493871,3903
53300,1055,2714,-4376,26306,2130,-588,4494411,3903
53350,637,2444,-6574,26440,-174,-1468,4495661,3903
53400,1688,-694,-7742,26702,-1286,364,4497367,3902
53450,2261,-2007,-4436,26868,194,1700,4497872,3902
53500,1782,979,-2120,26964,1164,744,4499892,3902
53550,1538,4541,-4461,27304,748,-218,4500197,3901
53600,2140,2646,-8961,27484,-208,60,4502053,3901
53650,2344,-2644,-7557,27402,522,246,4502275,3901
53700,1652,-272,-3508,27484,586,-204,4504263,3901
53750,1657,3377,-3618,27472,-370,492,4504514,3900
53800,2041,1893,-7287,27504,278,1190,4505359,3900
53850,1727,-1248,-6203,27768,1294,226,4506485,3900
53900,1373,5,-3914,27880,180,-770,4507239,3900
53950,2042,3910,-4332,27976,-660,424,4508558,3900
54000,2920,1579,-9197,28034,474,1334,4509069,3899
54050,2468,-2706,-5845,28174,1230,160,4510710,3899
54100,2125,1769,-2797,28172,-136,-260,4511047,3899
54150,2222,4473,-6052,28420,80,702,4512418,3899
54200,1963,279,-8946,28448,792,390,4513299,3898
54250,1113,-1096,-6280,28874,202,-88,4514703,3898
54300,1139,953,-5359,29016,148,616,4515587,3898
54350,1212,2327,-5826,29588,850,778,4517166,3898
54400,828,1559,-7051,30306,750,-140,4518031,3897
54450,845,-631,-6954,30106,-572,-88,4519315,3897
54500,1264,-141,-6082,30456,114,1140,4520085,3897
54550,1402,5238,-4978,30138,1072,718,4521437,3897
54600,1328,2933,-10154,30542,388,-510,4521683,3897
54650,1341,-4005,-10890,30754,-654,-750,4523034,3896
54700,1362,-2393,-2907,29964,-1304,1574,4523364,3896
54750,1203,5742,-3696,30210,1766,2460,4525148,3896
54800,-210,3664,-10024,29786,2580,-634,4525558,3896
54850,-1103,-1799,-10051,30506,-682,-2226,4527317,3896
54900,573,-2376,-5977,30020,-2346,1370,4527996,3895
54950,1411,1322,-3634,30106,1168,3038,4529445,3895
55000,250,4666,-5824,30566,2926,-378,4530116,3895
55050,-109,3358,-10287,30992,38,-1850,4530528,3895
55100,1273,-1379,-10857,30692,-1594,654,4532209,3895
55150,2440,-2829,-5029,31666,544,1960,4532767,3895
55200,1936,3725,-2323,31254,1114,434,4534198,3894
55250,1566,5891,-8363,30718,716,-486,4534759,3894
55300,2099,-1119,-11756,32108,-208,154,4536339,3894
55350,1892,-2397,-6055,31538,-396,166,4537295,3894
55400,1933,2819,-5052,31632,-228,1054,4538472,3894
55450,1605,2638,-7793,31866,1016,1224,4539592,3894
55500,716,-327,-8220,32316,1246,-412,4540499,3894
55550,597,977,-6939,31396,-272,-550,4542179,3893
55600,1931,3505,-7192,32190,-494,1380,4542646,3893
55650,2516,-1508,-9675,32140,1342,1262,4544108,3893
55700,1437,1808,-4560,31636,212,-762,4544503,3893
55750,2112,5465,-8759,31998,-406,122,4546175,3893
55800,2524,-1612,-11989,32766,476,656,4546608,3892
55850,1840,-1679,-4801,32618,118,286,4547963,3892
55900,1929,4312,-5422,32404,118,1132,4548875,3892
55950,1419,2988,-9800,32766,1670,390,4550001,3892
56000,786,-1284,-9401,32766,24,-670,4550850,3891
56050,1320,469,-6962,32766,-794,1108,4551643,3891
56100,1611,3598,-6689,32766,1456,1618,4553164,3891
56150,528,2413,-9386,32766,1346,-634,4553647,3891
56200,650,-323,-9740,32766,-898,-452,4554874,3890
56250,1863,-260,-7145,32766,-228,1706,4555202,3890
56300,1736,3027,-6101,32766,1942,898,4556846,3890
56350,970,4045,-9589,32766,610,-968,4556771,3890
56400,1631,-767,-11163,32766,-844,398,4558128,3889
56450,2603,-631,-6770,32766,168,1436,4558504,3889
56500,2002,4342,-6224,32766,1466,246,4559777,3889
56550,1645,2252,-11016,32766,226,-266,4560300,3889
56600,1931,-1291,-9867,32766,-184,602,4561031,3889
56650,2223,1762,-6120,32766,1084,944,4562304,3888
56700,1717,4206,-8629,32766,744,428,4562406,3888
56750,1630,-300,-10809,32766,428,216,4563787,3888
56800,1872,334,-8140,32766,102,576,4564020,3888
56850,2377,4151,-7745,32766,458,852,4565477,3888
56900,2404,51,-10843,32766,750,104,4566269,3888
56950,1982,-148,-7615,32766,66,86,4567485,3888
57000,2411,3859,-7644,32766,346,986,4569306,3887
57050,2348,1647,-10617,32766,1070,246,4569856,3887
57100,2133,-520,-8815,32766,-154,-248,4571775,3887
57150,2678,3000,-7534,32766,86,1196,4572473,3887
57200,2297,2546,-10218,32766,1224,396,4574278,3887
57250,1606,240,-9817,32766,38,-526,4575136,3887
57300,2549,739,-8467,32766,-340,1220,4576414,3886
57350,2477,2247,-8160,32766,1290,774,4577850,3886
57400,1546,2522,-9755,32766,456,-560,4578313,3886
57450,2088,753,-9841,32766,-672,720,4579962,3886
57500,2509,747,-8000,32766,932,1220,4580238,3885
57550,1701,3285,-8262,32766,610,-174,4581554,3885
57600,1667,2211,-10880,32766,-388,360,4581998,3885
57650,2444,-1757,-9629,32766,370,1106,4582762,3885
57700,2374,3901,-6186,32766,1078,324,4583961,3885
57750,2243,4277,-10885,32766,130,262,4584326,3885
57800,2461,-1714,-11282,32766,136,332,4585310,3885
57850,2488,1269,-6271,32766,114,640,4585584,3885
57900,2710,4609,-9191,32766,612,1044,4586488,3885
57950,2465,146,-11572,32766,964,32,4587357,3884
58000,1835,652,-8059,32766,72,80,4588412,3884
58050,2152,2996,-9214,32766,184,1006,4589748,3884
58100,1729,502,-9911,32766,828,398,4590695,3884
58150,1326,800,-8698,32766,268,104,4591708,3884
58200,1732,3429,-9351,32766,414,540,4593501,3884
58250,1554,1458,-10039,32766,418,346,4593925,3884
58300,1730,-253,-9171,32766,26,620,4595402,3884
58350,1733,3427,-8754,32766,822,856,4596480,3883
58400,1245,3031,-10514,32766,724,-56,4597429,3883
58450,1469,-2243,-10537,32766,-538,150,4598723,3883
58500,2094,1994,-8002,32766,218,1464,4599114,3883
58550,1566,5615,-9594,32766,1488,164,4600611,3883
58600,704,-1952,-13677,32766,102,-942,4600870,3883
58650,1796,-1296,-7407,32766,-1196,1172,4601931,3883
58700,1847,6117,-6822,32766,1764,2034,4602960,3883
58750,154,3092,-12871,32766,1616,-1180,4603503,3883
58800,-160,-1890,-12368,32766,-1682,-372,4604847,3882
58850,1920,819,-7353,32766,264,2732,4605135,3882
58900,1062,4819,-8850,32766,2678,170,4606762,3882
58950,-182,2551,-12427,32766,-542,-1426,4607387,3882
59000,1530,-1856,-11047,32766,-892,1748,4608432,3882
59050,1996,2000,-6692,32766,1542,1420,4609632,3881
59100,810,5384,-10413,32766,880,-726,4610444,3881
59150,1614,-410,-13115,32766,-1000,482,4611637,3881
59200,2497,-295,-8029,32766,910,1242,4612100,3881
59250,2195,5659,-7842,32766,956,470,4613241,3880
59300,2192,1399,-12857,32766,540,134,4614398,3880
59350,2386,-791,-9740,32766,-36,186,4615617,3880
59400,2841,3668,-8289,32766,122,960,4616865,3880
59450,2713,1854,-11477,32766,1108,590,4618367,3879
59500,2113,945,-10213,32766,424,-294,4619040,3879
59550,2713,2918,-10646,32766,-284,710,4620834,3879
59600,3067,-37,-10946,32766,612,1024,4621650,3879
59650,2292,1578,-8790,32766,776,282,4622777,3878
59700,1934,3781,-10818,32766,196,246,4624330,3878
59750,1890,-77,-11353,32766,106,586,4624703,3878
59800,1615,539,-9332,32766,582,888,4626139,3878
59850,1335,4659,-10334,32766,914,502,4626970,3878
59900,687,1854,-11480,32766,44,140,4627866,3877
59950,1314,-635,-8486,32766,-116,970,4629040,3877
60000,1108,3470,-10034,32766,1088,738,4629775,3877
60050,508,4424,-12655,32766,588,-512,4630078,3877
60100,827,-888,-11772,32766,1058,666,4630759,3877
60150,1120,963,-9078,32766,922,1384,4631330,3877
60200,1310,8644,-12402,32766,1814,110,4632326,3877
60250,417,-1567,-13714,32766,-190,-1106,4632835,3876
60300,558,-2490,-8230,32766,-812,1320,4633065,3876
60350,933,5003,-7139,32766,1286,1612,4634294,3876
60400,-1070,2144,-11099,32766,1514,-1350,4634831,3876
60450,-416,-3805,-9603,32766,-1884,-324,4636830,3876
60500,1452,4194,-5288,32766,84,2992,4637737,3876
60550,-15,5064,-9613,32766,3092,236,4639113,3875
60600,-1607,-696,-12133,32766,-570,-2352,4640757,3875
60650,585,-915,-8167,32766,-1982,1976,4642006,3875
60700,1725,2354,-6791,32766,2500,2402,4644072,3875
60750,-144,4308,-8148,32766,1692,-1848,4645038,3874
60800,886,2325,-12575,32766,-1790,66,4647156,3874
60850,3034,-3798,-9608,32766,266,1892,4647819,3874
60900,2176,2950,-3543,32766,2332,152,4649594,3874
60950,2045,6334,-9404,32766,-204,32,4650193,3873
61000,2817,-2481,-13148,32766,668,434,4651428,3873
61050,1912,-805,-6297,32766,-192,-168,4652652,3873
61100,2425,5244,-6606,32766,-388,1140,4653353,3872
61150,2665,369,-12093,32766,1516,1082,4654710,3872
61200,1203,-943,-7389,32766,914,-982,4655041,3872
61250,1668,4189,-8115,32766,-986,434,4656659,3871
61300,2686,475,-10693,32766,740,1934,4657164,3871
61350,1841,-766,-6953,32766,1632,-416,4658143,3871
61400,1544,5876,-6632,32766,-208,-88,4659412,3871
61450,2063,1921,-12376,32766,72,1062,4659714,3870
61500,1995,-2665,-9576,32766,754,230,4661174,3870
61550,1558,2855,-5855,32766,438,546,4661524,3870
61600,1679,4506,-10100,32766,830,850,4663083,3870
61650,1431,-1851,-11209,32766,562,-184,4663819,3869
61700,1033,-133,-7215,32766,-1544,244,4665047,3869
61750,1655,4654,-7586,32766,718,1268,4666509,3869
61800,838,1796,-9630,32766,1394,-228,4667643,3869
61850,585,-579,-9388,32766,-566,-140,4668942,3869
61900,1698,1941,-8326,32766,12,1798,4670184,3868
61950,1436,3320,-8020,32766,1578,416,4671347,3868
62000,1001,850,-10297,32766,-46,-694,4672150,3868
62050,1721,-294,-8772,32766,-578,778,4673669,3868
62100,2277,2127,-6892,32766,564,1198,4674739,3867
62150,1603,3138,-8587,32766,1022,-236,4675903,3867
62200,1924,241,-9943,32766,-428,-148,4676988,3867
62250,2936,-5,-7400,32766,78,1260,4678185,3867
62300,2754,3086,-6977,32766,1058,648,4679607,3867
62350,2547,1890,-9762,32766,442,-296,4680476,3866
62400,3280,-251,-8587,32766,-294,410,4681691,3866
62450,3651,1707,-6621,32466,548,1164,4682125,3866
62500,2790,2578,-7930,32766,1198,150,4683632,3866
62550,2853,2047,-8787,32766,-4,-140,4684103,3866
62600,3385,88,-8431,32766,-204,1018,4685370,3866
62650,3369,1276,-6193,32766,980,830,4686153,3865
62700,2682,3780,-8083,32766,600,-284,4686875,3865
62750,2802,1599,-10247,32766,-92,224,4687668,3865
62800,2868,-1376,-8271,32766,254,778,4688198,3865
62850,2471,2382,-5854,32766,1182,368,4689412,3864
62900,2786,3838,-9001,32766,326,292,4689429,3864
62950,2500,-562,-9784,32766,280,396,4690805,3864
63000,2038,399,-7201,32766,312,390,4691210,3864
63050,1684,2531,-7497,32766,474,512,4692780,3864
63100,2004,1778,-8870,32766,330,614,4693077,3863
63150,1780,136,-8649,32766,720,500,4694114,3863
63200,1279,1695,-7597,32766,320,-46,4695036,3863
63250,1692,2857,-9116,32766,32,396,4695613,3863
63300,1570,-144,-9390,32766,606,970,4696639,3863
63350,908,848,-7844,32766,368,172,4696908,3863
63400,880,3591,-9425,32766,510,-182,4698279,3862
63450,1730,731,-10100,32766,-116,444,4698319,3862
63500,2120,-2377,-6980,32766,188,830,4699178,3862
63550,1672,5649,-5943,32766,1362,938,4699712,3862
63600,810,2775,-11116,32766,1312,-18,4700195,3862
63650,723,-2386,-10621,32766,-152,-202,4701083,3862
63700,1276,1944,-5747,32766,-274,1626,4701402,3861
63750,1269,5980,-8487,32766,1732,1228,4702682,3861
63800,-88,-1235,-12286,32766,1350,-1258,4702743,3861
63850,-477,-2128,-8693,32766,-1832,-2,4703892,3861
63900,1121,3039,-6470,32766,510,2756,4704498,3860
63950,-158,3809,-8155,32766,2658,-234,4705897,3860
64000,-1155,27,-10780,32766,-622,-1716,4706767,3860
64050,448,-794,-8351,32766,-1672,1888,4708053,3859
64100,1185,2574,-6160,32766,1896,2112,4709518,3859
64150,-343,4627,-10015,32766,1614,-1432,4710347,3859
64200,-192,-754,-11266,32766,-1688,-490,4711839,3858
64250,1812,-1072,-7784,32766,-36,2164,4712165,3858
64300,1449,4155,-6034,32766,2228,710,4713839,3858
64350,674,4672,-10950,32766,348,-1120,4714019,3858
64400,1699,-2564,-11187,32766,-834,514,4715368,3857
64450,2119,292,-6264,32766,530,1438,4716075,3857
64500,1835,5255,-7208,32766,1012,370,4716872,3857
64550,1731,757,-11449,32766,428,-256,4717985,3856
64600,2316,-1426,-8713,32766,-202,424,4718991,3856
64650,2705,2859,-6853,32766,668,990,4720356,3856
64700,2180,2592,-9339,32766,896,454,4720817,3856
64750,1820,350,-9169,32766,498,-128,4722879,3856
64800,2075,2460,-7906,32766,-192,448,4723775,3855
64850,2543,2008,-10044,32766,440,704,4725266,3855
64900,2225,-128,-9339,32766,542,144,4726778,3855
64950,2306,2121,-7590,32766,202,470,4728225,3855
65000,2464,2941,-9186,32766,626,576,4729688,3855
65050,2111,992,-10079,32766,316,26,4730965,3854
65100,2167,-53,-8043,32766,116,564,4732034,3854
65150,2267,3803,-7497,32766,948,752,4732874,3854
65200,2056,3059,-10611,32766,716,-124,4733992,3854
65250,1935,-1166,-10538,32766,-390,-148,4735158,3854
65300,2415,324,-6973,32766,86,1292,4736251,3853
65350,2073,3644,-7416,32766,1370,542,4737629,3853
65400,1374,2380,-10318,32766,356,-558,4738472,3853
65450,1941,-869,-9879,32766,-536,560,4739621,3853
65500,2372,2283,-6399,32766,624,1348,4740902,3852
65550,2070,4287,-9402,32766,1216,170,4741426,3852
65600,1720,103,-11144,32766,-138,-464,4742361,3852
65650,2303,-526,-8227,32766,-278,1020,4743430,3852
65700,2388,2690,-6761,32766,1042,954,4744757,3851
65750,1916,3455,-9835,32766,954,-166,4745747,3851
65800,2054,-395,-10406,32766,-120,90,4747037,3851
65850,2718,1730,-6943,32766,184,1008,4748259,3851
65900,2583,3610,-9168,32766,1110,678,4749148,3850
65950,2049,191,-10443,32766,306,-338,4750722,3850
66000,2313,466,-8066,32766,-382,644,4751392,3850
66050,2553,2562,-7999,32766,918,926,4752561,3850
66100,2161,2086,-9626,32766,794,12,4753842,3850
66150,2238,-127,-8774,32766,-264,230,4755159,3849
66200,2878,2444,-7096,32766,212,1278,4756338,3849
66250,2362,3143,-8513,32766,1166,266,4757381,3849
66300,1714,696,-9786,32766,70,-502,4758780,3849
66350,2241,113,-7684,32766,-492,876,4759661,3849
66400,2698,2191,-6561,32766,998,1284,4761003,3849
66450,2056,3135,-8053,32546,1080,-336,4761640,3848
66500,1762,440,-9470,32654,-452,-208,4762758,3848
66550,2317,-620,-7058,32766,-4,1264,4763812,3848
66600,2418,2843,-6052,32766,1278,792,4765011,3848
66650,1688,3083,-8614,32470,768,-402,4765863,3848
66700,1900,-116,-9287,32530,-466,116,4766922,3848
66750,2454,-880,-7028,32766,136,1104,4767672,3847
66800,2156,3232,-5795,32476,1124,516,4768975,3847
66850,1687,2861,-8664,32606,458,-146,4769709,3847
66900,1967,-769,-9019,32622,-164,354,4770857,3847
66950,2196,711,-6267,31532,320,962,4771077,3847
67000,2260,3181,-6671,32172,946,576,4772647,3846
67050,2056,2095,-9143,32676,358,-60,4773179,3846
67100,2217,-740,-7996,32310,-14,334,4774413,3846
67150,2392,1434,-6293,32206,358,712,4775086,3846
67200,2251,2795,-7679,32202,640,226,4776220,3845
67250,2372,-20,-8787,32634,158,94,4777090,3845
67300,2495,118,-6806,32444,42,614,4778025,3845
67350,2505,2517,-6537,32564,638,712,4779291,3845
67400,2002,2036,-8283,32564,536,22,4779973,3845
67450,2193,789,-8488,32714,-88,320,4781199,3845
67500,2526,-51,-7152,32766,370,818,4781487,3844
67550,2371,2454,-6294,31944,864,416,4783146,3844
67600,1857,2284,-8758,32766,268,-262,4783238,3844
67650,1890,-353,-8484,32766,-126,616,4784726,3844
67700,1696,552,-7048,31922,706,890,4784878,3843
67750,1336,3398,-7146,32530,708,14,4786168,3843
67800,985,2358,-9388,32766,-210,-156,4786263,3843
67850,1826,-1058,-8884,32692,-202,852,4787125,3843
67900,1735,534,-6310,32766,770,592,4787661,3842
67950,1186,4419,-6718,32766,614,108,4788298,3842
68000,1117,623,-9927,32558,178,254,4788695,3842
68050,1569,-2320,-7728,32766,182,612,4789140,3842
68100,1610,4408,-5347,32766,560,776,4789898,3841
68150,1489,3927,-8492,32766,854,496,4789881,3841
68200,1368,-1846,-10341,32766,306,-200,4790970,3841
68250,1335,50,-4879,32756,-246,894,4791203,3840
68300,1988,5080,-6478,32272,598,1418,4792753,3840
68350,1207,300,-10829,32766,1552,-58,4793439,3840
68400,610,-2009,-6928,32766,-402,-820,4794840,3840
68450,2255,4443,-5154,31904,-1160,1762,4796184,3839
68500,2130,2721,-10196,32082,2058,1476,4797766,3839
68550,325,-514,-8705,32362,822,-1872,4799492,3838
68600,1066,1135,-7029,32766,-1820,250,4800933,3838
68650,2508,1161,-7281,31590,680,2690,4802731,3838
68700,1593,1256,-6747,32700,2292,-424,4803883,3837
68750,814,3091,-7646,31922,-676,-1346,4804520,3837
68800,2396,750,-9927,32120,-810,1596,4806119,3837
68850,2886,-1620,-6444,32750,1690,1102,4806664,3837
68900,1858,4310,-4669,32708,598,-652,4807765,3836
68950,2446,3526,-10528,31590,-294,478,4808209,3836
69000,3042,-3480,-9250,31772,626,812,4808925,3836
69050,2287,2014,-3531,31802,366,110,4809896,3835
69100,3074,5608,-8144,32456,284,694,4810338,3835
69150,2935,-1004,-11494,31644,792,290,4811343,3835
69200,2173,-1637,-5544,32572,78,-340,4811613,3835
69250,2635,3607,-5320,31614,-288,922,4813149,3834
69300,2803,2115,-10026,31962,1102,930,4813289,3834
69350,1877,-951,-7809,32130,660,-556,4814691,3834
69400,1971,2163,-6193,31460,-570,322,4815105,3834
69450,2427,1927,-7967,32538,564,1160,4816974,3833
69500,1702,297,-7623,32214,1006,116,4817779,3833
69550,1521,1615,-6830,32766,-36,104,4819592,3833
69600,1875,2261,-7807,31508,272,774,4820841,3833
69650,1358,914,-8356,31148,894,98,4822229,3832
69700,1137,379,-7394,30994,-198,-32,4823597,3832
69750,1670,969,-7008,32446,0,1252,4824621,3832
69800,1008,2306,-7548,32714,1040,554,4826037,3832
69850,377,2145,-8869,32766,56,-802,4826462,3831
69900,611,-104,-8808,32766,-1012,556,4827588,3831
69950,1602,-1717,-6028,32766,390,1618,4827720,3831
70000,1520,5505,-3430,32588,1674,520,4828978,3830
70050,925,5245,-11459,32766,732,-476,4828674,3830
70100,1259,-2742,-12422,32766,-496,-164,4829298,3830
70150,905,-347,-4229,32766,-390,1640,4829425,3830
70200,1174,6491,-6122,32184,1744,1610,4830660,3829
70250,-438,1168,-12377,30976,1996,-1544,4831040,3829
70300,-843,-3116,-9171,32660,-1604,-1044,4832173,3829
70350,501,1168,-4138,31702,-1086,2812,4833171,3828
70400,163,4760,-6625,32490,3090,1788,4834444,3828
70450,-1737,1813,-9899,32182,1592,-2504,4835703,3828
70500,-1228,-261,-9199,32186,-2642,-694,4837444,3828
70550,1243,-901,-6799,31584,-522,3204,4838336,3827
70600,737,1952,-4620,31462,2976,774,4840681,3827
70650,-139,5509,-7600,32298,374,-1640,4841430,3826
70700,1078,757,-11211,32512,-1422,430,4843413,3826
70750,2358,-3021,-6996,32766,546,1632,4843815,3826
70800,1726,4064,-3390,32634,750,168,4845463,3825
70850,1785,5227,-9062,31868,262,8,4845975,3825
70900,2035,-2595,-10785,31996,628,390,4847420,3825
70950,1752,-833,-5664,32178,114,114,4848200,3824
71000,2145,4418,-5008,32240,-206,750,4849229,3824
71050,2470,1809,-9775,31850,894,1122,4850462,3824
71100,1787,-1080,-7444,32554,1038,-318,4851223,3824
71150,1515,2571,-5557,32238,-506,-82,4852794,3823
71200,2299,2865,-8904,31478,60,1262,4853242,3823
71250,2209,-1478,-8706,32670,1090,474,4855027,3823
71300,1643,1477,-5325,32766,172,-238,4855423,3823
71350,1925,4197,-7695,32566,62,728,4857120,3822
71400,1812,313,-9747,32682,706,400,4857774,3822
71450,1400,-948,-7430,32766,86,208,4859157,3822
71500,1720,3397,-6287,32280,250,822,4860211,3822
71550,1392,3347,-8046,32064,1212,678,4861306,3822
71600,846,-647,-9415,31686,652,-374,4862512,3821
71650,763,-523,-7377,32594,-92,658,4863530,3821
71700,1717,2669,-6473,32766,-184,1154,4864966,3821
71750,1033,3732,-7989,32766,1060,18,4865583,3821
71800,966,-443,-11397,32450,244,-318,4867019,3821
71850,1366,-2401,-7778,32766,-238,908,4867514,3821
71900,1457,3532,-4687,32766,872,1600,4868620,3821
71950,1047,4737,-10144,31350,1566,204,4869695,3820
72000,893,-1944,-11687,32624,344,-648,4870885,3820
72050,1004,-1473,-6622,32216,-1038,568,4872207,3820
72100,1529,4320,-3866,32528,872,1852,4873482,3820
72150,1367,4835,-8760,31364,1224,416,4874958,3820
72200,490,-604,-9739,29650,486,-1276,4876505,3820
72250,607,-1517,-5035,29288,-1614,-82,4878659,3820
72300,1644,2817,-3459,28218,-430,2226,4880267,3820
72350,1404,2855,-6373,28330,2232,1588,4881824,3819
72400,637,1930,-6728,27388,1702,-1562,4884208,3819
72450,293,842,-6861,26556,-1124,-1510,4885712,3819
72500,1371,-953,-6113,25992,-1760,1254,4887579,3819
72550,2438,-1535,-3688,25174,394,2356,4888601,3819
72600,1915,87,-1637,24480,2016,786,4890233,3819
72650,1559,3628,-1722,24140,1082,-882,4890818,3818
72700,2035,4739,-6198,23704,-366,-474,4891674,3818
72750,2936,-404,-9192,23146,-330,576,4892446,3818
72800,3228,-4321,-5477,22616,448,506,4892699,3817
72850,2919,-2928,-131,21820,222,-168,4894029,3817
72900,3076,982,2155,21370,-782,306,4894819,3816
72950,3032,4451,-254,20768,-452,1782,4895662,3815
73000,2991,4156,-4036,20084,1272,2100,4896737,3815
73050,2292,1190,-4402,19554,2530,510,4897961,3814
73100,1506,1330,-2389,19114,1860,-1740,4899186,3814
73150,1521,3635,-3341,18810,-132,-1976,4900364,3813
73200,2050,2302,-6591,18598,-1542,-972,4900565,3813
73250,2816,-2369,-7524,18640,-1356,422,4901294,3812
73300,2996,-5720,-3890,18668,-624,1052,4902124,3811
73350,2808,-4497,1197,18196,-26,1034,4901550,3811
73400,2446,4,3059,18062,348,1088,4902558,3810
73450,2438,5307,2448,17856,406,1196,4903266,3810
73500,1929,5268,-2495,17780,1328,1050,4902489,3809
73550,1605,3644,-5790,18136,1738,-136,4902834,3808
73600,1106,332,-6627,17942,1176,-1306,4904108,3807
73650,734,-1454,-5520,18498,-200,-1666,4904728,3807
73700,833,-1939,-4481,18658,-1378,-448,4904657,3806
73750,979,-2471,-2966,18610,-1308,862,4906332,3805
73800,1412,-2344,-368,18576,-298,1486,4907707,3805
73850,1268,38,828,18588,760,1288,4908592,3804
73900,726,2344,-620,18956,856,740,4909688,3803
73950,717,2828,-2882,18698,1016,228,4911637,3803
